frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
77,3.080,Torchere B,Medium-Flare,0.5280,bonne,190,226,211,248,0.0,0.197,0.442,0.831,hsv
77,3.080,Torchere A,Medium-Flare,0.5396,bonne,374,221,401,241,0.0,0.228,0.285,0.846,hsv
78,3.120,Torchere B,Medium-Flare,0.4411,bonne,187,225,207,248,0.0,0.191,0.45,0.83,hsv
78,3.120,Torchere A,Medium-Flare,0.6398,bonne,372,219,399,241,0.0,0.229,0.293,0.837,hsv
79,3.160,Torchere B,Medium-Flare,0.4434,bonne,186,224,206,246,0.0,0.227,0.37,0.841,hsv
79,3.160,Torchere A,Medium-Flare,0.6669,bonne,370,216,398,240,0.0,0.193,0.329,0.832,hsv
80,3.200,Torchere B,Light-Flare,0.4049,bonne,186,221,206,241,0.0,0.24,0.312,0.858,hsv
80,3.200,Torchere A,Medium-Flare,0.5915,bonne,368,214,395,235,0.0,0.217,0.256,0.85,hsv
81,3.240,Torchere B,Medium-Flare,0.5827,bonne,182,215,205,236,0.0,0.197,0.455,0.841,hsv
81,3.240,Torchere A,Medium-Flare,0.5739,bonne,365,205,395,231,0.0,0.133,0.187,0.836,hsv
82,3.280,Torchere B,Medium-Flare,0.6557,bonne,179,211,202,234,0.0,0.178,0.456,0.833,hsv
83,3.320,Torchere B,Medium-Flare,0.5724,bonne,183,210,201,233,0.0,0.2,0.341,0.842,hsv
84,3.360,Torchere B,Medium-Flare,0.4903,bonne,181,208,201,232,0.0,0.16,0.381,0.836,hsv
85,3.400,Torchere B,Medium-Flare,0.6050,bonne,178,209,200,231,0.0,0.159,0.434,0.831,hsv
86,3.440,Torchere B,Medium-Flare,0.5136,bonne,177,211,199,231,0.0,0.184,0.355,0.839,hsv
87,3.480,Torchere B,Medium-Flare,0.4542,bonne,177,211,197,231,0.0,0.198,0.357,0.836,hsv
88,3.520,Torchere B,Medium-Flare,0.4936,bonne,176,210,197,230,0.0,0.219,0.343,0.842,hsv
88,3.520,Torchere B,Light-Flare,0.4225,bonne,176,208,196,229,0.0,0.219,0.364,0.844,hsv
89,3.560,Torchere B,Medium-Flare,0.4296,bonne,174,208,196,229,0.0,0.24,0.366,0.843,hsv
89,3.560,Torchere B,Light-Flare,0.4084,bonne,174,207,195,228,0.0,0.252,0.367,0.848,hsv
90,3.600,Torchere B,Light-Flare,0.4707,bonne,173,207,193,228,0.0,0.269,0.3,0.861,hsv
90,3.600,Torchere B,Medium-Flare,0.4001,bonne,172,209,193,229,0.0,0.269,0.274,0.859,hsv
91,3.640,Torchere B,Medium-Flare,0.5252,bonne,171,208,192,228,0.0,0.302,0.279,0.867,hsv
92,3.680,Torchere B,Medium-Flare,0.4571,bonne,172,208,191,229,0.0,0.291,0.243,0.87,hsv
93,3.720,Torchere B,Medium-Flare,0.6039,bonne,170,207,191,229,0.0,0.258,0.348,0.853,hsv
94,3.760,Torchere B,Medium-Flare,0.5239,bonne,170,208,190,229,0.0,0.255,0.262,0.86,hsv
95,3.800,Torchere B,Medium-Flare,0.5401,bonne,169,209,189,229,0.0,0.175,0.212,0.859,hsv
96,3.840,Torchere B,Medium-Flare,0.4105,bonne,167,210,190,230,0.0,0.137,0.333,0.837,hsv
97,3.880,Torchere B,Medium-Flare,0.5186,bonne,166,209,189,231,0.0,0.142,0.458,0.824,hsv
97,3.880,Torchere A,Light-Flare,0.5069,bonne,353,202,377,226,0.0,0.24,0.207,0.845,hsv
98,3.920,Torchere B,Medium-Flare,0.5119,bonne,164,210,188,231,0.0,0.133,0.381,0.83,hsv
99,3.960,Torchere B,Medium-Flare,0.5181,bonne,164,212,185,232,0.0,0.193,0.371,0.839,hsv
100,4.000,Torchere B,Medium-Flare,0.5883,bonne,162,212,184,231,0.0,0.189,0.354,0.844,hsv
101,4.040,Torchere B,Medium-Flare,0.5554,bonne,161,213,182,231,0.0,0.251,0.286,0.858,hsv
101,4.040,Torchere A,Light-Flare,0.4498,bonne,342,202,373,227,0.0,0.139,0.259,0.838,hsv
102,4.080,Torchere B,Medium-Flare,0.5304,bonne,159,213,179,232,0.0,0.271,0.266,0.86,hsv
102,4.080,Torchere A,Light-Flare,0.4586,bonne,326,201,373,228,0.0,0.079,0.388,0.816,hsv
103,4.120,Torchere B,Medium-Flare,0.5820,bonne,153,212,178,233,0.0,0.183,0.411,0.84,hsv
103,4.120,Torchere A,Light-Flare,0.4634,bonne,334,203,371,226,0.0,0.133,0.257,0.837,hsv
104,4.160,Torchere B,Medium-Flare,0.7064,bonne,149,211,177,234,0.0,0.134,0.464,0.825,hsv
104,4.160,Torchere A,Light-Flare,0.4004,bonne,336,204,368,227,0.0,0.141,0.198,0.841,hsv
105,4.200,Torchere B,Medium-Flare,0.6959,bonne,148,213,176,235,0.0,0.138,0.468,0.825,hsv
105,4.200,Torchere A,Light-Flare,0.4633,bonne,325,203,365,229,0.0,0.1,0.408,0.818,hsv
106,4.240,Torchere B,Medium-Flare,0.5712,bonne,150,214,174,235,0.0,0.185,0.442,0.833,hsv
109,4.360,Torchere B,Dark-Flare,0.6125,mauvaise,147,217,172,237,0.0,0.18,0.496,0.831,hsv
110,4.400,Torchere B,Medium-Flare,0.4881,bonne,148,220,171,238,0.0,0.203,0.399,0.84,hsv
111,4.440,Torchere B,Medium-Flare,0.5195,bonne,146,219,171,239,0.0,0.194,0.466,0.829,hsv
112,4.480,Torchere B,Medium-Flare,0.4969,bonne,145,219,170,239,0.0,0.166,0.394,0.835,hsv
113,4.520,Torchere B,Medium-Flare,0.6972,bonne,145,220,169,239,0.0,0.224,0.386,0.847,hsv
114,4.560,Torchere B,Medium-Flare,0.6468,bonne,145,221,168,240,0.0,0.22,0.275,0.848,hsv
115,4.600,Torchere B,Medium-Flare,0.6734,bonne,144,219,167,240,0.0,0.159,0.366,0.828,hsv
116,4.640,Torchere B,Medium-Flare,0.6433,bonne,145,220,168,239,0.0,0.178,0.325,0.837,hsv
117,4.680,Torchere B,Medium-Flare,0.5339,bonne,145,220,168,239,0.0,0.176,0.382,0.828,hsv
117,4.680,Torchere A,Medium-Flare,0.4224,bonne,333,209,359,233,0.0,0.188,0.284,0.842,hsv
118,4.720,Torchere B,Medium-Flare,0.4915,bonne,146,221,167,239,0.0,0.188,0.299,0.835,hsv
118,4.720,Torchere A,Medium-Flare,0.4947,bonne,332,207,358,232,0.0,0.165,0.225,0.847,hsv
119,4.760,Torchere B,Medium-Flare,0.5168,bonne,144,218,166,239,0.0,0.16,0.381,0.814,hsv
119,4.760,Torchere A,Medium-Flare,0.5352,bonne,329,205,359,232,0.0,0.14,0.291,0.837,hsv
120,4.800,Torchere A,Medium-Flare,0.4916,bonne,320,203,358,231,0.0,0.093,0.303,0.824,hsv
121,4.840,Torchere B,Medium-Flare,0.4963,bonne,145,217,167,236,0.0,0.237,0.349,0.822,hsv
121,4.840,Torchere A,Medium-Flare,0.5645,bonne,320,202,359,230,0.0,0.102,0.318,0.825,hsv
122,4.880,Torchere B,Medium-Flare,0.6441,bonne,145,213,166,236,0.0,0.222,0.383,0.807,hsv
122,4.880,Torchere A,Medium-Flare,0.5273,bonne,318,200,358,227,0.0,0.107,0.266,0.83,hsv
123,4.920,Torchere B,Medium-Flare,0.5358,bonne,145,210,166,233,0.002,0.182,0.371,0.805,hsv
123,4.920,Torchere A,Medium-Flare,0.4130,bonne,319,199,358,225,0.0,0.099,0.261,0.83,hsv
124,4.960,Torchere B,Medium-Flare,0.5180,bonne,144,210,166,230,0.002,0.161,0.307,0.808,hsv
