frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity
235,7.841,Torchere A,Medium-Flare,0.8076,moyenne,381,86,423,122,0.0,0.283,0.631,0.713
236,7.875,Torchere A,Medium-Flare,0.8095,moyenne,378,84,423,123,0.0,0.263,0.657,0.7
237,7.908,Torchere C,Medium-Flare,0.4433,moyenne,65,65,90,100,0.011,0.048,0.864,0.639
237,7.908,Torchere A,Medium-Flare,0.7601,moyenne,377,84,424,123,0.0,0.253,0.672,0.694
238,7.941,Torchere C,Medium-Flare,0.5577,moyenne,65,66,90,100,0.012,0.054,0.838,0.641
238,7.941,Torchere A,Medium-Flare,0.7970,moyenne,377,84,422,124,0.0,0.249,0.669,0.691
239,7.975,Torchere C,Medium-Flare,0.5252,moyenne,65,66,89,99,0.008,0.059,0.833,0.649
239,7.975,Torchere A,Medium-Flare,0.8087,moyenne,378,84,421,123,0.0,0.252,0.657,0.694
240,8.008,Torchere C,Medium-Flare,0.6021,moyenne,65,61,90,99,0.006,0.055,0.846,0.644
240,8.008,Torchere A,Medium-Flare,0.7639,moyenne,378,84,424,124,0.0,0.204,0.721,0.672
241,8.041,Torchere C,Medium-Flare,0.5560,moyenne,64,62,90,99,0.006,0.054,0.857,0.643
241,8.041,Torchere A,Medium-Flare,0.7432,moyenne,376,84,421,122,0.0,0.185,0.733,0.669
242,8.075,Torchere C,Medium-Flare,0.5254,moyenne,66,66,90,100,0.011,0.062,0.849,0.64
242,8.075,Torchere A,Medium-Flare,0.6893,moyenne,377,86,421,122,0.0,0.19,0.75,0.665
243,8.108,Torchere A,Medium-Flare,0.7706,moyenne,379,85,422,123,0.0,0.161,0.775,0.657
244,8.141,Torchere A,Medium-Flare,0.7609,moyenne,381,86,422,123,0.0,0.129,0.771,0.651
245,8.175,Torchere A,Medium-Flare,0.6905,moyenne,379,88,422,123,0.0,0.117,0.79,0.651
246,8.208,Torchere C,Medium-Flare,0.4544,moyenne,68,69,91,101,0.018,0.086,0.815,0.643
246,8.208,Torchere A,Medium-Flare,0.7633,moyenne,388,94,423,123,0.0,0.185,0.732,0.666
247,8.242,Torchere C,Medium-Flare,0.4999,moyenne,69,70,90,100,0.013,0.092,0.783,0.657
247,8.242,Torchere A,Medium-Flare,0.7666,moyenne,387,94,422,124,0.0,0.185,0.734,0.672
248,8.275,Torchere C,Medium-Flare,0.5277,moyenne,69,70,89,100,0.012,0.092,0.778,0.66
248,8.275,Torchere A,Medium-Flare,0.7417,moyenne,386,94,423,124,0.0,0.193,0.711,0.675
248,8.275,Torchere B,Medium-Flare,0.4500,moyenne,671,132,689,169,0.0,0.0,0.952,0.583
249,8.308,Torchere C,Medium-Flare,0.5057,moyenne,68,67,90,100,0.01,0.074,0.824,0.649
249,8.308,Torchere A,Medium-Flare,0.7438,moyenne,386,95,423,125,0.005,0.192,0.705,0.677
250,8.342,Torchere C,Medium-Flare,0.5495,moyenne,69,70,89,100,0.012,0.088,0.798,0.656
250,8.342,Torchere A,Medium-Flare,0.7356,moyenne,386,94,422,124,0.0,0.216,0.693,0.691
250,8.342,Torchere B,Medium-Flare,0.5540,moyenne,674,134,689,164,0.0,0.06,0.769,0.631
251,8.375,Torchere C,Medium-Flare,0.5474,moyenne,68,66,91,100,0.01,0.081,0.867,0.637
251,8.375,Torchere A,Medium-Flare,0.7008,moyenne,385,95,421,122,0.0,0.287,0.629,0.715
251,8.375,Torchere B,Medium-Flare,0.4915,moyenne,670,127,690,164,0.0,0.076,0.822,0.614
252,8.408,Torchere C,Medium-Flare,0.5030,moyenne,68,67,90,100,0.011,0.09,0.832,0.642
252,8.408,Torchere A,Light-Flare,0.7493,bonne,382,92,421,121,0.0,0.245,0.659,0.697
252,8.408,Torchere B,Medium-Flare,0.5612,moyenne,669,125,690,165,0.0,0.071,0.829,0.615
253,8.442,Torchere C,Medium-Flare,0.4744,moyenne,68,67,90,99,0.009,0.092,0.825,0.651
253,8.442,Torchere A,Light-Flare,0.4484,bonne,381,95,420,121,0.0,0.288,0.635,0.714
253,8.442,Torchere B,Medium-Flare,0.4260,moyenne,670,120,690,169,0.0,0.042,0.874,0.604
254,8.475,Torchere C,Medium-Flare,0.5160,moyenne,67,64,90,100,0.011,0.08,0.853,0.64
254,8.475,Torchere A,Medium-Flare,0.5546,moyenne,382,95,419,121,0.0,0.298,0.62,0.717
254,8.475,Torchere B,Medium-Flare,0.4474,moyenne,671,124,690,171,0.0,0.035,0.872,0.604
255,8.508,Torchere C,Medium-Flare,0.5356,moyenne,68,64,89,99,0.008,0.093,0.835,0.652
255,8.508,Torchere A,Medium-Flare,0.6450,moyenne,382,95,420,121,0.0,0.295,0.627,0.717
255,8.508,Torchere B,Medium-Flare,0.6420,moyenne,671,132,691,167,0.0,0.09,0.787,0.628
256,8.542,Torchere C,Medium-Flare,0.5772,moyenne,66,65,92,99,0.007,0.079,0.857,0.644
256,8.542,Torchere A,Medium-Flare,0.7252,moyenne,383,92,421,122,0.0,0.289,0.637,0.705
256,8.542,Torchere B,Medium-Flare,0.6956,moyenne,669,129,692,172,0.0,0.093,0.772,0.627
257,8.575,Torchere C,Medium-Flare,0.4130,moyenne,67,65,90,99,0.008,0.081,0.85,0.648
257,8.575,Torchere A,Medium-Flare,0.6975,moyenne,383,92,422,123,0.0,0.288,0.611,0.714
257,8.575,Torchere B,Medium-Flare,0.6009,moyenne,668,125,692,173,0.0,0.096,0.782,0.622
258,8.609,Torchere C,Medium-Flare,0.4956,moyenne,67,67,90,99,0.01,0.088,0.848,0.646
258,8.609,Torchere A,Medium-Flare,0.6754,moyenne,380,91,423,124,0.0,0.26,0.66,0.7
258,8.609,Torchere B,Medium-Flare,0.6929,moyenne,669,125,692,170,0.0,0.086,0.775,0.629
259,8.642,Torchere C,Medium-Flare,0.4444,moyenne,68,67,90,100,0.012,0.087,0.843,0.641
259,8.642,Torchere A,Medium-Flare,0.6028,moyenne,382,91,423,123,0.0,0.302,0.62,0.719
259,8.642,Torchere B,Medium-Flare,0.4923,moyenne,668,127,691,170,0.0,0.081,0.798,0.629
260,8.675,Torchere A,Medium-Flare,0.6885,moyenne,381,90,423,124,0.0,0.276,0.63,0.71
261,8.709,Torchere A,Medium-Flare,0.7559,moyenne,380,89,424,124,0.0,0.282,0.646,0.706
261,8.709,Torchere B,Medium-Flare,0.5387,moyenne,669,129,691,172,0.0,0.082,0.78,0.63
262,8.742,Torchere C,Medium-Flare,0.4703,moyenne,69,70,90,100,0.013,0.103,0.827,0.641
262,8.742,Torchere A,Medium-Flare,0.8179,moyenne,378,87,424,124,0.0,0.267,0.675,0.697
262,8.742,Torchere B,Medium-Flare,0.6662,moyenne,667,128,691,170,0.0,0.06,0.8,0.624
263,8.775,Torchere C,Medium-Flare,0.4186,moyenne,69,63,89,101,0.014,0.087,0.858,0.633
263,8.775,Torchere A,Medium-Flare,0.7854,moyenne,376,89,425,124,0.0,0.279,0.654,0.702
263,8.775,Torchere B,Medium-Flare,0.5412,moyenne,667,129,689,169,0.0,0.035,0.812,0.629
264,8.809,Torchere A,Medium-Flare,0.7815,moyenne,374,88,424,124,0.0,0.277,0.66,0.699
264,8.809,Torchere B,Medium-Flare,0.6535,moyenne,666,128,691,168,0.0,0.031,0.85,0.61
265,8.842,Torchere A,Medium-Flare,0.7585,moyenne,372,87,425,125,0.001,0.248,0.693,0.687
265,8.842,Torchere B,Medium-Flare,0.4352,moyenne,661,127,694,169,0.0,0.019,0.898,0.591
266,8.876,Torchere A,Medium-Flare,0.8058,moyenne,373,85,424,125,0.001,0.236,0.692,0.686
266,8.876,Torchere B,Medium-Flare,0.4845,moyenne,666,133,695,167,0.0,0.081,0.819,0.608
267,8.909,Torchere A,Medium-Flare,0.7956,moyenne,372,84,423,123,0.0,0.249,0.674,0.691
268,8.942,Torchere A,Medium-Flare,0.7932,moyenne,372,85,422,123,0.0,0.257,0.668,0.691
268,8.942,Torchere B,Medium-Flare,0.5504,moyenne,670,129,694,165,0.0,0.098,0.772,0.627
269,8.976,Torchere A,Medium-Flare,0.7430,moyenne,370,85,424,123,0.0,0.228,0.699,0.681
269,8.976,Torchere B,Medium-Flare,0.4742,moyenne,671,127,693,165,0.0,0.099,0.77,0.631
270,9.009,Torchere A,Medium-Flare,0.7253,moyenne,372,86,422,123,0.0,0.228,0.694,0.683
270,9.009,Torchere B,Medium-Flare,0.4928,moyenne,668,126,695,164,0.0,0.081,0.806,0.614
271,9.042,Torchere A,Medium-Flare,0.7808,moyenne,377,86,423,124,0.0,0.215,0.688,0.679
271,9.042,Torchere A,Light-Smoke,0.4305,moyenne,112,5,420,116,0.0,0.01,0.985,0.59
271,9.042,Torchere B,Medium-Flare,0.6888,moyenne,668,126,694,165,0.0,0.052,0.805,0.625
272,9.076,Torchere A,Medium-Flare,0.7404,moyenne,381,88,424,124,0.0,0.198,0.694,0.681
272,9.076,Torchere A,Light-Smoke,0.4111,moyenne,113,4,425,118,0.0,0.008,0.987,0.589
272,9.076,Torchere B,Medium-Flare,0.6752,moyenne,668,127,695,164,0.0,0.066,0.789,0.627
273,9.109,Torchere A,Medium-Flare,0.6971,moyenne,379,87,423,123,0.0,0.186,0.722,0.677
273,9.109,Torchere A,Light-Smoke,0.5524,moyenne,108,4,426,120,0.0,0.008,0.988,0.589
273,9.109,Torchere B,Medium-Flare,0.5586,moyenne,669,127,694,164,0.0,0.055,0.761,0.631
274,9.142,Torchere A,Medium-Flare,0.7045,moyenne,376,90,423,123,0.0,0.161,0.732,0.676
274,9.142,Torchere A,Light-Smoke,0.4284,moyenne,109,3,410,112,0.0,0.004,0.994,0.588
274,9.142,Torchere B,Medium-Flare,0.5423,moyenne,667,124,693,165,0.0,0.054,0.819,0.622
275,9.176,Torchere A,Medium-Flare,0.7176,moyenne,376,91,423,122,0.0,0.163,0.735,0.679
275,9.176,Torchere A,Light-Smoke,0.4540,moyenne,107,4,414,114,0.0,0.004,0.993,0.588
275,9.176,Torchere B,Medium-Flare,0.6707,moyenne,668,122,692,165,0.0,0.072,0.83,0.622
276,9.209,Torchere A,Medium-Flare,0.7047,moyenne,391,94,422,123,0.0,0.241,0.616,0.723
276,9.209,Torchere A,Light-Smoke,0.4370,moyenne,103,3,414,113,0.0,0.004,0.995,0.587
276,9.209,Torchere B,Medium-Flare,0.6516,moyenne,664,119,691,166,0.0,0.104,0.828,0.616
277,9.243,Torchere A,Medium-Flare,0.6942,moyenne,391,94,422,122,0.0,0.274,0.606,0.726
277,9.243,Torchere A,Light-Smoke,0.4918,moyenne,103,4,418,115,0.0,0.006,0.992,0.588
277,9.243,Torchere B,Medium-Flare,0.7057,moyenne,666,133,692,167,0.0,0.21,0.715,0.649
278,9.276,Torchere A,Medium-Flare,0.6294,moyenne,390,93,422,122,0.0,0.279,0.625,0.725
278,9.276,Torchere B,Medium-Flare,0.5943,moyenne,666,130,691,168,0.0,0.188,0.742,0.649
279,9.309,Torchere A,Medium-Flare,0.5760,moyenne,389,93,421,121,0.0,0.331,0.575,0.741
279,9.309,Torchere B,Medium-Flare,0.7904,moyenne,664,128,692,167,0.0,0.162,0.766,0.639
280,9.343,Torchere C,Medium-Flare,0.4156,moyenne,70,69,89,99,0.012,0.112,0.796,0.661
280,9.343,Torchere A,Medium-Flare,0.6437,moyenne,388,93,421,121,0.0,0.335,0.563,0.741
280,9.343,Torchere B,Medium-Flare,0.7761,moyenne,663,127,692,170,0.0,0.136,0.795,0.63
281,9.376,Torchere C,Medium-Flare,0.4845,moyenne,70,69,88,99,0.007,0.133,0.757,0.675
281,9.376,Torchere A,Medium-Flare,0.6784,moyenne,387,92,419,120,0.0,0.364,0.544,0.749
281,9.376,Torchere A,Light-Smoke,0.4875,moyenne,106,3,409,112,0.0,0.007,0.992,0.588
281,9.376,Torchere B,Medium-Flare,0.5442,moyenne,666,125,692,170,0.0,0.131,0.78,0.624
282,9.409,Torchere C,Medium-Flare,0.4186,moyenne,69,68,88,99,0.002,0.124,0.756,0.68
282,9.409,Torchere A,Medium-Flare,0.7006,moyenne,384,91,421,121,0.0,0.29,0.612,0.723
282,9.409,Torchere A,Light-Smoke,0.4256,moyenne,104,4,407,112,0.0,0.007,0.992,0.588
282,9.409,Torchere B,Medium-Flare,0.6455,moyenne,666,126,692,167,0.0,0.099,0.777,0.632
283,9.443,Torchere A,Medium-Flare,0.7514,moyenne,384,91,421,121,0.0,0.301,0.589,0.723
283,9.443,Torchere A,Light-Smoke,0.4213,moyenne,103,3,404,110,0.0,0.005,0.994,0.587
283,9.443,Torchere B,Medium-Flare,0.5463,moyenne,668,126,692,167,0.0,0.115,0.772,0.635
284,9.476,Torchere A,Medium-Flare,0.7360,moyenne,382,91,422,123,0.0,0.268,0.641,0.71
284,9.476,Torchere A,Light-Smoke,0.4824,moyenne,103,4,404,112,0.0,0.006,0.993,0.588
284,9.476,Torchere B,Medium-Flare,0.5492,moyenne,668,124,692,167,0.0,0.101,0.778,0.631
285,9.510,Torchere C,Medium-Flare,0.4366,moyenne,69,68,89,100,0.013,0.12,0.73,0.672
285,9.510,Torchere A,Medium-Flare,0.7827,moyenne,382,90,423,123,0.0,0.248,0.642,0.699
285,9.510,Torchere A,Light-Smoke,0.5253,moyenne,105,4,411,113,0.0,0.008,0.99,0.588
285,9.510,Torchere B,Medium-Flare,0.6076,moyenne,668,118,692,167,0.0,0.113,0.818,0.619
286,9.543,Torchere C,Medium-Flare,0.5162,moyenne,68,67,88,98,0.0,0.126,0.716,0.687
286,9.543,Torchere A,Medium-Flare,0.7609,moyenne,381,90,423,125,0.003,0.222,0.658,0.694
286,9.543,Torchere B,Medium-Flare,0.5488,moyenne,665,124,692,165,0.0,0.076,0.821,0.617
287,9.576,Torchere C,Medium-Flare,0.5240,moyenne,65,64,90,99,0.006,0.095,0.818,0.652
287,9.576,Torchere A,Medium-Flare,0.7793,moyenne,380,90,423,125,0.003,0.208,0.671,0.687
288,9.610,Torchere C,Medium-Flare,0.5095,moyenne,65,65,90,99,0.006,0.098,0.813,0.651
288,9.610,Torchere A,Medium-Flare,0.7901,moyenne,382,92,423,125,0.004,0.233,0.663,0.695
288,9.610,Torchere A,Light-Smoke,0.4229,moyenne,113,4,420,111,0.0,0.005,0.992,0.587
289,9.643,Torchere C,Medium-Flare,0.4175,moyenne,66,66,89,99,0.009,0.121,0.781,0.659
289,9.643,Torchere A,Medium-Flare,0.7619,moyenne,381,90,422,123,0.0,0.262,0.662,0.696
289,9.643,Torchere A,Light-Smoke,0.4326,moyenne,116,6,413,111,0.0,0.006,0.993,0.587
290,9.676,Torchere C,Medium-Flare,0.4644,moyenne,66,64,88,99,0.004,0.116,0.786,0.662
290,9.676,Torchere A,Medium-Flare,0.7496,moyenne,380,91,421,124,0.0,0.242,0.661,0.696
290,9.676,Torchere A,Light-Smoke,0.4435,moyenne,111,7,408,111,0.0,0.004,0.994,0.587
291,9.710,Torchere C,Medium-Flare,0.5060,moyenne,65,66,89,99,0.01,0.106,0.795,0.656
291,9.710,Torchere A,Light-Flare,0.5276,moyenne,386,92,421,123,0.0,0.276,0.601,0.719
291,9.710,Torchere A,Medium-Flare,0.4089,moyenne,386,92,422,123,0.0,0.268,0.612,0.716
291,9.710,Torchere A,Light-Smoke,0.4289,moyenne,106,4,400,110,0.0,0.001,0.998,0.586
292,9.743,Torchere C,Medium-Flare,0.4233,moyenne,66,65,89,99,0.01,0.101,0.802,0.654
292,9.743,Torchere A,Medium-Flare,0.7357,moyenne,385,92,421,123,0.0,0.274,0.643,0.713
292,9.743,Torchere A,Light-Smoke,0.4561,moyenne,105,5,400,113,0.0,0.001,0.998,0.587
292,9.743,Torchere B,Medium-Flare,0.4321,moyenne,668,128,691,171,0.0,0.036,0.886,0.6
293,9.776,Torchere A,Medium-Flare,0.6208,moyenne,384,92,420,123,0.0,0.289,0.658,0.707
293,9.776,Torchere B,Medium-Flare,0.5088,moyenne,670,128,690,167,0.0,0.06,0.855,0.607
294,9.810,Torchere C,Medium-Flare,0.4019,moyenne,69,70,88,100,0.007,0.137,0.753,0.665
294,9.810,Torchere A,Medium-Flare,0.5896,moyenne,381,93,419,122,0.0,0.282,0.641,0.71
294,9.810,Torchere B,Medium-Flare,0.5140,moyenne,673,126,690,169,0.0,0.066,0.858,0.602
295,9.843,Torchere C,Medium-Flare,0.4589,moyenne,68,68,88,99,0.005,0.126,0.777,0.665
295,9.843,Torchere A,Light-Flare,0.4708,moyenne,383,93,420,122,0.0,0.307,0.612,0.716
295,9.843,Torchere A,Medium-Flare,0.4588,moyenne,383,94,420,122,0.0,0.318,0.598,0.721
295,9.843,Torchere B,Medium-Flare,0.4873,moyenne,671,124,691,171,0.0,0.001,0.933,0.586
296,9.877,Torchere C,Medium-Flare,0.4495,moyenne,69,71,88,99,0.004,0.148,0.735,0.675
296,9.877,Torchere A,Medium-Flare,0.6785,moyenne,385,93,422,123,0.0,0.294,0.632,0.714
297,9.910,Torchere C,Medium-Flare,0.4165,moyenne,69,70,88,99,0.002,0.145,0.731,0.674
297,9.910,Torchere A,Medium-Flare,0.6911,moyenne,387,93,424,123,0.0,0.33,0.599,0.724
298,9.943,Torchere C,Medium-Flare,0.4154,moyenne,68,67,89,99,0.01,0.119,0.771,0.658
298,9.943,Torchere A,Medium-Flare,0.7168,moyenne,387,93,424,122,0.0,0.325,0.587,0.726
299,9.977,Torchere C,Medium-Flare,0.4213,moyenne,67,67,89,100,0.011,0.105,0.825,0.65
299,9.977,Torchere A,Medium-Flare,0.7079,moyenne,386,91,424,122,0.0,0.307,0.599,0.714
300,10.010,Torchere A,Medium-Flare,0.7452,moyenne,387,91,425,122,0.0,0.287,0.61,0.71
300,10.010,Torchere B,Medium-Flare,0.4259,moyenne,671,131,690,163,0.0,0.161,0.762,0.643
301,10.043,Torchere A,Medium-Flare,0.7409,moyenne,386,91,424,123,0.0,0.26,0.628,0.703
301,10.043,Torchere B,Medium-Flare,0.5804,moyenne,671,132,691,162,0.0,0.185,0.725,0.658
302,10.077,Torchere C,Medium-Flare,0.4418,moyenne,69,67,88,100,0.006,0.118,0.81,0.656
302,10.077,Torchere A,Medium-Flare,0.7460,moyenne,384,90,424,123,0.0,0.242,0.683,0.69
302,10.077,Torchere B,Medium-Flare,0.5939,moyenne,670,129,692,159,0.0,0.183,0.738,0.656
303,10.110,Torchere A,Medium-Flare,0.6910,moyenne,383,89,424,123,0.0,0.228,0.689,0.688
303,10.110,Torchere B,Medium-Flare,0.5092,moyenne,668,127,693,166,0.0,0.112,0.829,0.625
304,10.143,Torchere C,Medium-Flare,0.4072,moyenne,69,72,88,100,0.009,0.13,0.752,0.664
304,10.143,Torchere A,Medium-Flare,0.7077,moyenne,383,89,423,123,0.0,0.23,0.685,0.69
304,10.143,Torchere B,Medium-Flare,0.7045,moyenne,667,127,693,168,0.0,0.102,0.838,0.617
305,10.177,Torchere C,Medium-Flare,0.4902,moyenne,69,71,88,100,0.007,0.125,0.759,0.662
305,10.177,Torchere A,Medium-Flare,0.6886,moyenne,381,89,422,123,0.0,0.23,0.685,0.689
305,10.177,Torchere B,Medium-Flare,0.6060,moyenne,665,127,694,168,0.0,0.088,0.86,0.61
306,10.210,Torchere C,Medium-Flare,0.4333,moyenne,67,69,89,100,0.015,0.092,0.817,0.644
306,10.210,Torchere A,Medium-Flare,0.7573,moyenne,380,90,422,121,0.0,0.237,0.699,0.69
306,10.210,Torchere B,Medium-Flare,0.6609,moyenne,669,125,693,167,0.0,0.062,0.87,0.607
307,10.244,Torchere C,Medium-Flare,0.4086,moyenne,69,72,88,101,0.015,0.116,0.779,0.656
307,10.244,Torchere A,Medium-Flare,0.6894,moyenne,377,88,421,121,0.0,0.222,0.718,0.681
307,10.244,Torchere B,Medium-Flare,0.4818,moyenne,668,123,692,172,0.0,0.031,0.927,0.589
308,10.277,Torchere A,Medium-Flare,0.6851,moyenne,377,89,421,121,0.0,0.217,0.699,0.679
308,10.277,Torchere B,Medium-Flare,0.4578,moyenne,667,115,692,174,0.0,0.005,0.965,0.576
309,10.310,Torchere A,Medium-Flare,0.7352,moyenne,376,90,421,122,0.0,0.207,0.703,0.681
310,10.344,Torchere C,Medium-Flare,0.4416,moyenne,70,66,88,100,0.007,0.111,0.815,0.651
310,10.344,Torchere A,Medium-Flare,0.7470,moyenne,377,90,422,122,0.0,0.203,0.704,0.679
311,10.377,Torchere C,Medium-Flare,0.4433,moyenne,69,69,88,100,0.007,0.122,0.815,0.657
311,10.377,Torchere A,Medium-Flare,0.7169,moyenne,375,90,422,123,0.0,0.193,0.745,0.676
312,10.410,Torchere C,Medium-Flare,0.4542,moyenne,69,70,89,100,0.012,0.117,0.81,0.651
312,10.410,Torchere A,Medium-Flare,0.7535,moyenne,383,91,423,123,0.0,0.23,0.681,0.698
313,10.444,Torchere C,Medium-Flare,0.4877,moyenne,69,70,89,100,0.012,0.12,0.783,0.652
313,10.444,Torchere A,Medium-Flare,0.7538,moyenne,385,91,424,122,0.0,0.271,0.634,0.714
314,10.477,Torchere C,Medium-Flare,0.4312,moyenne,69,71,89,100,0.012,0.124,0.769,0.654
314,10.477,Torchere A,Medium-Flare,0.7402,moyenne,382,90,423,123,0.0,0.263,0.658,0.708
315,10.511,Torchere C,Medium-Flare,0.4036,moyenne,69,71,89,100,0.012,0.121,0.786,0.655
315,10.511,Torchere A,Medium-Flare,0.7214,moyenne,382,89,422,122,0.0,0.271,0.619,0.716
316,10.544,Torchere C,Medium-Flare,0.4062,moyenne,70,72,89,100,0.017,0.133,0.767,0.657
316,10.544,Torchere A,Medium-Flare,0.7761,moyenne,381,87,423,123,0.0,0.276,0.644,0.709
316,10.544,Torchere B,Medium-Flare,0.4947,moyenne,670,128,690,166,0.0,0.095,0.78,0.629
317,10.577,Torchere C,Medium-Flare,0.4231,moyenne,70,73,88,100,0.01,0.144,0.749,0.672
317,10.577,Torchere A,Medium-Flare,0.7869,moyenne,379,86,423,124,0.001,0.266,0.66,0.704
317,10.577,Torchere B,Medium-Flare,0.4317,moyenne,668,122,692,167,0.0,0.02,0.909,0.595
318,10.611,Torchere C,Medium-Flare,0.4810,moyenne,70,72,89,99,0.014,0.138,0.733,0.67
318,10.611,Torchere A,Medium-Flare,0.7784,moyenne,379,87,423,123,0.0,0.283,0.639,0.71
319,10.644,Torchere C,Medium-Flare,0.4722,moyenne,68,67,90,99,0.011,0.098,0.808,0.656
319,10.644,Torchere A,Medium-Flare,0.7186,moyenne,379,86,422,122,0.0,0.298,0.627,0.713
320,10.677,Torchere C,Medium-Flare,0.5584,moyenne,66,66,90,99,0.011,0.088,0.818,0.653
320,10.677,Torchere A,Medium-Flare,0.7315,moyenne,380,85,422,122,0.0,0.297,0.63,0.706
321,10.711,Torchere C,Medium-Flare,0.4857,moyenne,67,67,90,100,0.013,0.09,0.845,0.646
321,10.711,Torchere A,Medium-Flare,0.7799,moyenne,379,85,423,123,0.0,0.274,0.635,0.698
321,10.711,Torchere B,Medium-Flare,0.4445,moyenne,667,126,694,175,0.0,0.056,0.83,0.604
322,10.744,Torchere C,Medium-Flare,0.4985,moyenne,70,73,91,99,0.016,0.114,0.786,0.657
322,10.744,Torchere A,Medium-Flare,0.8262,moyenne,380,85,422,122,0.0,0.27,0.635,0.701
323,10.777,Torchere C,Medium-Flare,0.5000,moyenne,71,72,90,99,0.019,0.115,0.774,0.662
323,10.777,Torchere A,Medium-Flare,0.7616,moyenne,380,85,423,122,0.0,0.256,0.651,0.698
324,10.811,Torchere C,Medium-Flare,0.4967,moyenne,70,70,90,99,0.017,0.116,0.79,0.66
324,10.811,Torchere A,Medium-Flare,0.7669,moyenne,379,85,423,124,0.001,0.216,0.68,0.685
324,10.811,Torchere B,Medium-Flare,0.4274,moyenne,666,124,693,167,0.0,0.001,0.905,0.594
325,10.844,Torchere C,Medium-Flare,0.5024,moyenne,67,65,90,100,0.014,0.083,0.837,0.643
325,10.844,Torchere A,Medium-Flare,0.6839,moyenne,379,85,424,124,0.001,0.179,0.708,0.678
325,10.844,Torchere B,Medium-Flare,0.6111,moyenne,667,124,694,169,0.0,0.0,0.909,0.59
326,10.878,Torchere C,Medium-Flare,0.6087,moyenne,66,66,91,99,0.012,0.084,0.839,0.644
326,10.878,Torchere A,Medium-Flare,0.6573,moyenne,379,85,423,123,0.0,0.182,0.726,0.678
327,10.911,Torchere C,Medium-Flare,0.4985,moyenne,66,66,92,100,0.012,0.081,0.862,0.638
327,10.911,Torchere A,Medium-Flare,0.7058,moyenne,386,89,423,122,0.0,0.269,0.631,0.717
328,10.944,Torchere A,Light-Flare,0.4596,moyenne,385,90,422,122,0.0,0.303,0.605,0.726
328,10.944,Torchere A,Medium-Flare,0.4073,moyenne,385,90,422,123,0.0,0.294,0.617,0.723
329,10.978,Torchere A,Light-Flare,0.8323,bonne,382,89,422,123,0.0,0.279,0.637,0.718
330,11.011,Torchere A,Light-Flare,0.5832,bonne,384,90,422,124,0.001,0.293,0.615,0.724
331,11.044,Torchere C,Medium-Flare,0.4216,moyenne,70,66,90,100,0.018,0.112,0.81,0.647
331,11.044,Torchere A,Medium-Flare,0.7268,moyenne,381,87,421,123,0.0,0.3,0.628,0.718
332,11.078,Torchere C,Medium-Flare,0.4656,moyenne,70,65,89,100,0.018,0.111,0.802,0.65
332,11.078,Torchere A,Medium-Flare,0.7582,moyenne,381,88,422,123,0.0,0.301,0.626,0.713
332,11.078,Torchere B,Medium-Flare,0.5940,moyenne,669,119,691,169,0.0,0.007,0.905,0.593
333,11.111,Torchere C,Medium-Flare,0.4562,moyenne,69,63,89,100,0.014,0.107,0.83,0.645
333,11.111,Torchere A,Medium-Flare,0.7243,moyenne,380,88,422,122,0.0,0.296,0.633,0.712
334,11.144,Torchere A,Medium-Flare,0.7279,moyenne,381,87,422,122,0.0,0.284,0.633,0.705
335,11.178,Torchere A,Medium-Flare,0.7384,moyenne,381,87,422,122,0.0,0.277,0.629,0.703
336,11.211,Torchere A,Medium-Flare,0.7736,moyenne,380,85,423,123,0.0,0.215,0.703,0.683
336,11.211,Torchere B,Medium-Flare,0.4163,moyenne,669,126,690,171,0.0,0.0,0.911,0.59
337,11.245,Torchere A,Medium-Flare,0.7291,moyenne,384,90,422,122,0.0,0.251,0.641,0.712
338,11.278,Torchere A,Medium-Flare,0.7590,moyenne,384,88,423,123,0.0,0.235,0.67,0.7
339,11.311,Torchere A,Medium-Flare,0.7512,moyenne,384,86,423,123,0.0,0.238,0.653,0.699
340,11.345,Torchere A,Medium-Flare,0.7891,moyenne,384,85,424,123,0.0,0.243,0.659,0.698
340,11.345,Torchere B,Medium-Flare,0.4850,moyenne,670,124,692,166,0.0,0.032,0.825,0.618
341,11.378,Torchere A,Medium-Flare,0.7928,moyenne,382,84,424,123,0.0,0.25,0.662,0.7
341,11.378,Torchere B,Medium-Flare,0.5407,moyenne,670,122,692,170,0.0,0.032,0.843,0.606
342,11.411,Torchere A,Medium-Flare,0.8175,moyenne,379,85,423,123,0.0,0.255,0.655,0.703
342,11.411,Torchere B,Medium-Flare,0.4806,moyenne,670,122,692,168,0.0,0.027,0.855,0.603
343,11.445,Torchere A,Medium-Flare,0.8176,moyenne,379,85,423,123,0.0,0.247,0.651,0.702
344,11.478,Torchere A,Medium-Flare,0.7204,moyenne,379,84,423,122,0.0,0.251,0.651,0.703
345,11.511,Torchere A,Light-Flare,0.5380,bonne,381,86,422,122,0.0,0.287,0.632,0.715
345,11.511,Torchere B,Medium-Flare,0.5276,moyenne,669,124,692,167,0.0,0.074,0.822,0.616
346,11.545,Torchere C,Medium-Flare,0.4435,moyenne,70,69,90,100,0.015,0.095,0.797,0.639
346,11.545,Torchere A,Medium-Flare,0.5368,moyenne,380,84,422,122,0.0,0.244,0.648,0.697
