frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity
169,6.760,Torchere A,Light-Flare,0.6177,bonne,286,186,308,206,0.0,0.234,0.282,0.86
170,6.800,Torchere A,Light-Flare,0.6395,bonne,285,187,306,206,0.0,0.256,0.19,0.874
171,6.840,Torchere A,Light-Flare,0.6009,bonne,282,186,304,206,0.0,0.227,0.216,0.865
172,6.880,Torchere A,Light-Flare,0.6112,bonne,276,184,303,207,0.0,0.148,0.317,0.841
173,6.920,Torchere A,Light-Flare,0.6181,bonne,275,185,302,206,0.0,0.176,0.309,0.846
174,6.960,Torchere A,Light-Flare,0.5582,bonne,274,185,301,206,0.0,0.19,0.183,0.852
175,7.000,Torchere A,Light-Flare,0.5593,bonne,273,183,296,207,0.0,0.21,0.31,0.848
176,7.040,Torchere A,Light-Flare,0.6838,bonne,269,183,293,206,0.0,0.181,0.361,0.841
177,7.080,Torchere A,Light-Flare,0.5896,bonne,266,182,291,206,0.0,0.175,0.462,0.832
178,7.120,Torchere A,Light-Flare,0.6397,bonne,265,185,287,206,0.0,0.206,0.277,0.849
179,7.160,Torchere A,Light-Flare,0.6790,bonne,263,185,285,207,0.0,0.19,0.343,0.843
180,7.200,Torchere A,Light-Flare,0.4544,bonne,260,184,287,205,0.0,0.182,0.406,0.839
181,7.240,Torchere A,Light-Flare,0.4873,bonne,258,186,281,205,0.0,0.259,0.272,0.858
184,7.360,Torchere A,Medium-Flare,0.4478,moyenne,246,187,269,204,0.0,0.289,0.171,0.868
186,7.440,Torchere A,Medium-Flare,0.4140,moyenne,240,182,265,204,0.0,0.216,0.365,0.84
187,7.480,Torchere A,Medium-Flare,0.5143,moyenne,236,182,262,206,0.0,0.192,0.394,0.833
188,7.520,Torchere A,Medium-Flare,0.4080,moyenne,232,182,258,205,0.0,0.182,0.376,0.838
189,7.560,Torchere A,Medium-Flare,0.4953,moyenne,229,184,255,205,0.0,0.209,0.339,0.842
