frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
34,1.134,Torchere B,Light-Flare,0.2956,bonne,291,318,313,347,,,,,svm
35,1.168,Torchere A,Light-Flare,0.8427,moyenne,170,240,208,328,,,,,svm
35,1.168,Torchere C,Light-Flare,0.8713,moyenne,293,72,358,317,,,,,svm
36,1.201,Torchere A,Light-Flare,0.8422,moyenne,169,236,207,328,,,,,svm
36,1.201,Torchere C,Light-Flare,0.8672,moyenne,293,61,358,319,,,,,svm
37,1.235,Torchere A,Light-Flare,0.8420,moyenne,169,234,208,328,,,,,svm
37,1.235,Torchere C,Light-Flare,0.8512,moyenne,292,56,356,319,,,,,svm
37,1.235,Torchere C,Light-Flare,0.3689,moyenne,289,311,314,347,,,,,svm
38,1.268,Torchere A,Light-Flare,0.8511,moyenne,168,232,210,328,,,,,svm
38,1.268,Torchere C,Light-Flare,0.8455,moyenne,292,52,355,318,,,,,svm
39,1.301,Torchere A,Light-Flare,0.8603,moyenne,168,229,208,328,,,,,svm
39,1.301,Torchere C,Light-Flare,0.8425,moyenne,291,36,355,318,,,,,svm
40,1.335,Torchere A,Light-Flare,0.8575,moyenne,168,227,209,328,,,,,svm
40,1.335,Torchere C,Light-Flare,0.8535,moyenne,291,29,357,319,,,,,svm
41,1.368,Torchere A,Light-Flare,0.8262,moyenne,168,234,203,328,,,,,svm
41,1.368,Torchere C,Light-Flare,0.8711,moyenne,290,18,357,318,,,,,svm
42,1.401,Torchere A,Light-Flare,0.8229,moyenne,168,235,204,329,,,,,svm
42,1.401,Torchere C,Light-Flare,0.8381,moyenne,292,58,354,319,,,,,svm
43,1.435,Torchere A,Light-Flare,0.8406,moyenne,168,236,203,329,,,,,svm
43,1.435,Torchere C,Light-Flare,0.8523,moyenne,290,49,353,320,,,,,svm
44,1.468,Torchere A,Light-Flare,0.8268,moyenne,169,235,204,328,,,,,svm
44,1.468,Torchere B,Light-Flare,0.2942,bonne,285,317,311,349,,,,,svm
44,1.468,Torchere C,Light-Flare,0.8513,moyenne,292,41,353,320,,,,,svm
45,1.502,Torchere A,Light-Flare,0.8360,moyenne,169,234,203,328,,,,,svm
45,1.502,Torchere C,Light-Flare,0.8645,moyenne,290,38,355,319,,,,,svm
46,1.535,Torchere A,Light-Flare,0.8032,moyenne,169,248,201,328,,,,,svm
46,1.535,Torchere C,Light-Flare,0.8522,moyenne,291,31,350,320,,,,,svm
47,1.568,Torchere A,Light-Flare,0.7993,moyenne,169,249,200,328,,,,,svm
47,1.568,Torchere C,Light-Flare,0.8495,moyenne,291,66,350,320,,,,,svm
48,1.602,Torchere A,Light-Flare,0.8015,moyenne,169,243,201,328,,,,,svm
48,1.602,Torchere C,Light-Flare,0.8753,moyenne,290,54,353,320,,,,,svm
49,1.635,Torchere A,Light-Flare,0.8083,moyenne,169,251,201,329,,,,,svm
49,1.635,Torchere B,Light-Flare,0.3467,bonne,286,321,310,350,,,,,svm
49,1.635,Torchere C,Light-Flare,0.8728,moyenne,290,53,357,319,,,,,svm
50,1.668,Torchere A,Light-Flare,0.8293,moyenne,169,249,200,328,,,,,svm
50,1.668,Torchere C,Light-Flare,0.8726,moyenne,289,57,356,319,,,,,svm
51,1.702,Torchere A,Light-Flare,0.8260,moyenne,169,244,201,329,,,,,svm
51,1.702,Torchere C,Light-Flare,0.8860,moyenne,284,49,358,319,,,,,svm
51,1.702,Torchere B,Light-Flare,0.3619,bonne,286,321,309,350,,,,,svm
52,1.735,Torchere A,Light-Flare,0.8339,moyenne,169,239,202,329,,,,,svm
52,1.735,Torchere B,Light-Flare,0.3361,bonne,285,321,308,350,,,,,svm
52,1.735,Torchere C,Light-Flare,0.8770,moyenne,287,60,355,320,,,,,svm
53,1.768,Torchere A,Light-Flare,0.8368,moyenne,168,235,202,330,,,,,svm
53,1.768,Torchere B,Light-Flare,0.4668,bonne,285,319,308,350,,,,,svm
53,1.768,Torchere C,Light-Flare,0.8678,moyenne,288,64,357,320,,,,,svm
54,1.802,Torchere A,Light-Flare,0.8266,moyenne,168,232,204,330,,,,,svm
54,1.802,Torchere B,Light-Flare,0.3628,bonne,285,319,310,350,,,,,svm
54,1.802,Torchere C,Light-Flare,0.8520,moyenne,290,65,354,321,,,,,svm
55,1.835,Torchere A,Light-Flare,0.8364,moyenne,169,227,205,330,,,,,svm
55,1.835,Torchere B,Light-Flare,0.3887,bonne,285,323,307,350,,,,,svm
55,1.835,Torchere C,Light-Flare,0.8705,moyenne,290,100,355,321,,,,,svm
55,1.835,Torchere D,Light-Flare,0.3174,inactive,300,64,337,95,,,,,svm
56,1.869,Torchere A,Light-Flare,0.8412,moyenne,169,223,205,330,,,,,svm
56,1.869,Torchere B,Light-Flare,0.5010,bonne,285,323,308,351,,,,,svm
