frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
138,5.520,Torchere A,Light-Flare,0.8424,bonne,424,201,476,264,0.0,0.679,0.0,0.86,hsv
139,5.560,Torchere A,Light-Flare,0.8392,bonne,424,200,476,264,0.0,0.675,0.0,0.866,hsv
140,5.600,Torchere A,Light-Flare,0.8490,bonne,421,199,475,262,0.0,0.687,0.0,0.86,hsv
141,5.640,Torchere A,Light-Flare,0.8597,bonne,420,199,475,264,0.0,0.699,0.0,0.85,hsv
142,5.680,Torchere A,Light-Flare,0.8609,bonne,419,198,475,264,0.0,0.705,0.0,0.838,hsv
143,5.720,Torchere A,Light-Flare,0.8582,bonne,417,197,474,263,0.0,0.717,0.0,0.824,hsv
144,5.760,Torchere A,Light-Flare,0.8618,bonne,415,195,474,265,0.0,0.72,0.0,0.791,hsv
145,5.800,Torchere A,Light-Flare,0.8639,bonne,413,194,473,264,0.0,0.707,0.0,0.769,hsv
146,5.840,Torchere A,Light-Flare,0.8566,bonne,415,193,474,264,0.0,0.713,0.0,0.767,hsv
147,5.880,Torchere A,Light-Flare,0.8094,bonne,421,193,475,263,0.0,0.703,0.0,0.794,hsv
148,5.920,Torchere A,Light-Flare,0.8277,bonne,423,193,474,262,0.0,0.676,0.0,0.806,hsv
149,5.960,Torchere A,Light-Flare,0.8351,bonne,423,191,474,262,0.0,0.676,0.0,0.795,hsv
150,6.000,Torchere A,Light-Flare,0.8219,bonne,422,189,473,262,0.0,0.674,0.0,0.784,hsv
151,6.040,Torchere A,Light-Flare,0.8076,bonne,423,195,472,264,0.0,0.701,0.0,0.827,hsv
152,6.080,Torchere A,Light-Flare,0.8135,bonne,423,196,471,265,0.0,0.689,0.0,0.84,hsv
153,6.120,Torchere A,Light-Flare,0.8122,bonne,423,199,471,262,0.0,0.651,0.0,0.863,hsv
154,6.160,Torchere A,Light-Flare,0.8214,bonne,422,199,471,262,0.0,0.658,0.0,0.858,hsv
155,6.200,Torchere A,Light-Flare,0.8366,bonne,419,200,470,262,0.0,0.668,0.0,0.85,hsv
